Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1677532236,2023-02-27T21:10:36Z,N96792,"42.637753,-71.969521",2900,88,138
1677532240,2023-02-27T21:10:40Z,N96792,"42.636497,-71.968048",3000,87,138
1677532246,2023-02-27T21:10:46Z,N96792,"42.634872,-71.965942",3000,89,136
1677532257,2023-02-27T21:10:57Z,N96792,"42.631348,-71.961449",2900,93,136
1677532262,2023-02-27T21:11:02Z,N96792,"42.629608,-71.959267",2900,92,136
1677532273,2023-02-27T21:11:13Z,N96792,"42.626396,-71.954826",2900,91,132
1677532278,2023-02-27T21:11:18Z,N96792,"42.625076,-71.952835",2900,93,132
1677532289,2023-02-27T21:11:29Z,N96792,"42.621689,-71.94828",2900,94,137
1677532294,2023-02-27T21:11:34Z,N96792,"42.619949,-71.946152",3000,90,137
1677532305,2023-02-27T21:11:45Z,N96792,"42.616665,-71.941795",2900,96,132
1677532308,2023-02-27T21:11:48Z,N96792,"42.615826,-71.940582",3000,96,133
1677532321,2023-02-27T21:12:01Z,N96792,"42.61187,-71.935669",3000,92,139
1677532331,2023-02-27T21:12:11Z,N96792,"42.608566,-71.93158",3100,91,134
1677532342,2023-02-27T21:12:22Z,N96792,"42.605301,-71.927368",3000,94,137
1677532348,2023-02-27T21:12:28Z,N96792,"42.603241,-71.924744",3000,95,135
1677532353,2023-02-27T21:12:33Z,N96792,"42.60173,-71.922493",3100,93,132
1677532362,2023-02-27T21:12:42Z,N96792,"42.599213,-71.918999",3100,91,133
1677532372,2023-02-27T21:12:52Z,N96792,"42.5961,-71.91507",3100,93,135
1677532377,2023-02-27T21:12:57Z,N96792,"42.594315,-71.912575",3000,91,134
1677532386,2023-02-27T21:13:06Z,N96792,"42.591843,-71.908951",3000,92,132
1677532395,2023-02-27T21:13:15Z,N96792,"42.589142,-71.905205",3000,89,135
1677532402,2023-02-27T21:13:22Z,N96792,"42.587292,-71.90258",2900,89,132
1677532408,2023-02-27T21:13:28Z,N96792,"42.585571,-71.900024",2900,89,132
1677532414,2023-02-27T21:13:34Z,N96792,"42.583706,-71.897469",2800,91,133
1677532420,2023-02-27T21:13:40Z,N96792,"42.582138,-71.894966",2800,88,130
1677532426,2023-02-27T21:13:46Z,N96792,"42.580536,-71.892532",2800,85,131
1677532432,2023-02-27T21:13:52Z,N96792,"42.578888,-71.89016",2800,85,132
1677532437,2023-02-27T21:13:57Z,N96792,"42.577515,-71.888077",2800,83,131
1677532444,2023-02-27T21:14:04Z,N96792,"42.575699,-71.885208",2700,83,131
1677532453,2023-02-27T21:14:13Z,N96792,"42.573486,-71.881798",2700,84,132
1677532459,2023-02-27T21:14:19Z,N96792,"42.57188,-71.879524",2600,85,132
1677532464,2023-02-27T21:14:24Z,N96792,"42.570347,-71.877411",2600,85,134
1677532472,2023-02-27T21:14:32Z,N96792,"42.568253,-71.874474",2500,87,133
1677532480,2023-02-27T21:14:40Z,N96792,"42.565971,-71.871346",2500,86,135
1677532486,2023-02-27T21:14:46Z,N96792,"42.564201,-71.86911",2500,86,136
1677532492,2023-02-27T21:14:52Z,N96792,"42.56229,-71.866814",2400,86,137
1677532498,2023-02-27T21:14:58Z,N96792,"42.560486,-71.864441",2400,87,137
1677532504,2023-02-27T21:15:04Z,N96792,"42.558655,-71.862198",2400,91,137
1677532510,2023-02-27T21:15:10Z,N96792,"42.557034,-71.860168",2300,92,136
1677532516,2023-02-27T21:15:16Z,N96792,"42.554993,-71.857574",2300,90,137
1677532522,2023-02-27T21:15:22Z,N96792,"42.553162,-71.855331",2300,88,136
1677532528,2023-02-27T21:15:28Z,N96792,"42.551819,-71.853653",2300,88,137
1677532533,2023-02-27T21:15:33Z,N96792,"42.549908,-71.851158",2300,86,135
1677532536,2023-02-27T21:15:36Z,N96792,"42.549271,-71.850212",2300,85,131
1677532541,2023-02-27T21:15:41Z,N96792,"42.548,-71.848091",2300,85,127
1677532545,2023-02-27T21:15:45Z,N96792,"42.547028,-71.846275",2300,86,125
1677532550,2023-02-27T21:15:50Z,N96792,"42.545811,-71.84375",2300,88,122
1677532554,2023-02-27T21:15:54Z,N96792,"42.545162,-71.842216",2300,88,121
1677532558,2023-02-27T21:15:58Z,N96792,"42.544231,-71.840111",2300,90,119
1677532563,2023-02-27T21:16:03Z,N96792,"42.543182,-71.837601",2200,91,118
1677532567,2023-02-27T21:16:07Z,N96792,"42.542404,-71.835541",2200,91,117
1677532571,2023-02-27T21:16:11Z,N96792,"42.54158,-71.833298",2200,89,116
1677532576,2023-02-27T21:16:16Z,N96792,"42.540691,-71.830978",2200,85,116
1677532581,2023-02-27T21:16:21Z,N96792,"42.539886,-71.828552",2300,85,114
1677532586,2023-02-27T21:16:26Z,N96792,"42.539108,-71.825867",2200,86,109
1677532589,2023-02-27T21:16:29Z,N96792,"42.538971,-71.825226",2200,86,109
1677532593,2023-02-27T21:16:33Z,N96792,"42.538284,-71.822495",2200,88,107
1677532599,2023-02-27T21:16:39Z,N96792,"42.537643,-71.819496",2200,89,106
1677532605,2023-02-27T21:16:45Z,N96792,"42.536968,-71.816475",2100,89,106
1677532610,2023-02-27T21:16:50Z,N96792,"42.536316,-71.813606",2100,90,105
1677532615,2023-02-27T21:16:55Z,N96792,"42.535709,-71.810661",2000,88,105
1677532621,2023-02-27T21:17:01Z,N96792,"42.535244,-71.807854",2000,85,101
1677532625,2023-02-27T21:17:05Z,N96792,"42.53492,-71.805557",2000,87,101
1677532629,2023-02-27T21:17:09Z,N96792,"42.534592,-71.803383",2000,88,100
1677532634,2023-02-27T21:17:14Z,N96792,"42.534302,-71.800652",2000,87,97
1677532640,2023-02-27T21:17:20Z,N96792,"42.534073,-71.79734",1900,87,93
1677532646,2023-02-27T21:17:26Z,N96792,"42.533943,-71.79438",1900,88,93
1677532652,2023-02-27T21:17:32Z,N96792,"42.534027,-71.790726",1900,88,83
1677532656,2023-02-27T21:17:36Z,N96792,"42.534359,-71.788246",1900,89,77
1677532662,2023-02-27T21:17:42Z,N96792,"42.535172,-71.784981",1900,89,67
1677532668,2023-02-27T21:17:48Z,N96792,"42.536129,-71.781921",1900,90,66
1677532673,2023-02-27T21:17:53Z,N96792,"42.537003,-71.779549",1900,91,63
1677532680,2023-02-27T21:18:00Z,N96792,"42.538284,-71.776306",1900,90,60
1677532685,2023-02-27T21:18:05Z,N96792,"42.53952,-71.773621",1900,90,57
1677532690,2023-02-27T21:18:10Z,N96792,"42.540756,-71.771309",1900,91,54
1677532696,2023-02-27T21:18:16Z,N96792,"42.541668,-71.769531",1900,91,53
1677532701,2023-02-27T21:18:21Z,N96792,"42.543411,-71.766129",1900,92,55
1677532708,2023-02-27T21:18:28Z,N96792,"42.545113,-71.762634",1900,92,56
1677532717,2023-02-27T21:18:37Z,N96792,"42.546982,-71.758575",1900,90,58
1677532723,2023-02-27T21:18:43Z,N96792,"42.548172,-71.755707",1900,89,62
1677532728,2023-02-27T21:18:48Z,N96792,"42.549225,-71.752647",1800,89,66
1677532730,2023-02-27T21:18:50Z,N96792,"42.549351,-71.752411",1800,89,66
1677532734,2023-02-27T21:18:54Z,N96792,"42.550049,-71.749962",1800,88,68
1677532740,2023-02-27T21:19:00Z,N96792,"42.550781,-71.746841",1800,87,75
1677532745,2023-02-27T21:19:05Z,N96792,"42.551212,-71.744171",1800,87,78
1677532750,2023-02-27T21:19:10Z,N96792,"42.551651,-71.741661",1800,88,77
1677532753,2023-02-27T21:19:13Z,N96792,"42.552017,-71.739471",1800,88,75
1677532757,2023-02-27T21:19:17Z,N96792,"42.552383,-71.737785",1700,89,71
1677532762,2023-02-27T21:19:22Z,N96792,"42.553352,-71.7351",1700,89,74
1677532767,2023-02-27T21:19:27Z,N96792,"42.55447,-71.733124",1700,89,64
1677532770,2023-02-27T21:19:30Z,N96792,"42.555729,-71.73172",1700,89,41
1677532772,2023-02-27T21:19:32Z,N96792,"42.556473,-71.73114",1700,89,41
1677532776,2023-02-27T21:19:36Z,N96792,"42.55801,-71.730499",1700,92,19
1677532782,2023-02-27T21:19:42Z,N96792,"42.560349,-71.730675",1600,95,346
1677532787,2023-02-27T21:19:47Z,N96792,"42.56271,-71.732353",1600,96,331
1677532790,2023-02-27T21:19:50Z,N96792,"42.563644,-71.733292",1600,92,319
1677532794,2023-02-27T21:19:54Z,N96792,"42.564651,-71.734543",1600,91,318
1677532798,2023-02-27T21:19:58Z,N96792,"42.566162,-71.736481",1500,95,316
1677532803,2023-02-27T21:20:03Z,N96792,"42.566994,-71.737595",1500,97,314
1677532808,2023-02-27T21:20:08Z,N96792,"42.56802,-71.739059",1400,96,312
1677532813,2023-02-27T21:20:13Z,N96792,"42.570904,-71.743217",1400,93,315
1677532819,2023-02-27T21:20:19Z,N96792,"42.572533,-71.745255",1400,92,316
1677532824,2023-02-27T21:20:24Z,N96792,"42.574211,-71.747559",1400,89,313
1677532828,2023-02-27T21:20:28Z,N96792,"42.575134,-71.748901",1300,85,312
1677532839,2023-02-27T21:20:39Z,N96792,"42.578072,-71.753372",1300,81,309
1677532849,2023-02-27T21:20:49Z,N96792,"42.579285,-71.757774",1200,80,275
1677532853,2023-02-27T21:20:53Z,N96792,"42.578888,-71.759636",1200,78,252
1677532858,2023-02-27T21:20:58Z,N96792,"42.577934,-71.762123",1200,77,241
1677532864,2023-02-27T21:21:04Z,N96792,"42.576874,-71.764633",1100,80,240
1677532871,2023-02-27T21:21:11Z,N96792,"42.575466,-71.767738",1100,75,236
1677532876,2023-02-27T21:21:16Z,N96792,"42.575325,-71.768059",1000,74,235
1677532882,2023-02-27T21:21:22Z,N96792,"42.573326,-71.771446",1000,72,233
1677532914,2023-02-27T21:21:54Z,N96792,"42.564423,-71.775055",600,63,153
1677532923,2023-02-27T21:22:03Z,N96792,"42.562386,-71.77298",500,65,136
1677532930,2023-02-27T21:22:10Z,N96792,"42.560944,-71.770622",400,65,134
