Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1677703863,2023-03-01T20:51:03Z,N128MA,"42.538101,-72.058762",3525,116,1
1677703869,2023-03-01T20:51:09Z,N128MA,"42.541351,-72.058701",3500,118,359
1677703875,2023-03-01T20:51:15Z,N128MA,"42.544182,-72.058754",3475,120,359
1677703881,2023-03-01T20:51:21Z,N128MA,"42.547955,-72.058685",3450,120,1
1677703886,2023-03-01T20:51:26Z,N128MA,"42.550919,-72.058891",3500,114,352
1677703889,2023-03-01T20:51:29Z,N128MA,"42.552338,-72.059326",3525,113,343
1677703893,2023-03-01T20:51:33Z,N128MA,"42.554146,-72.0606",3500,112,325
1677703896,2023-03-01T20:51:36Z,N128MA,"42.555267,-72.061882",3500,110,317
1677703899,2023-03-01T20:51:39Z,N128MA,"42.556194,-72.063477",3500,109,304
1677703901,2023-03-01T20:51:41Z,N128MA,"42.556797,-72.065071",3475,109,293
1677703905,2023-03-01T20:51:45Z,N128MA,"42.557373,-72.067314",3450,107,285
1677703908,2023-03-01T20:51:48Z,N128MA,"42.557732,-72.06916",3450,106,284
1677703911,2023-03-01T20:51:51Z,N128MA,"42.558147,-72.071075",3450,104,287
1677703914,2023-03-01T20:51:54Z,N128MA,"42.558662,-72.072929",3425,106,293
1677703917,2023-03-01T20:51:57Z,N128MA,"42.559433,-72.074867",3425,107,298
1677703920,2023-03-01T20:52:00Z,N128MA,"42.560104,-72.076447",3400,109,303
1677703923,2023-03-01T20:52:03Z,N128MA,"42.561127,-72.078362",3400,108,307
1677703926,2023-03-01T20:52:06Z,N128MA,"42.562042,-72.079803",3400,106,311
1677703929,2023-03-01T20:52:09Z,N128MA,"42.563095,-72.081238",3400,106,315
1677703932,2023-03-01T20:52:12Z,N128MA,"42.564201,-72.082642",3400,106,318
1677703935,2023-03-01T20:52:15Z,N128MA,"42.565109,-72.083611",3400,108,322
1677703938,2023-03-01T20:52:18Z,N128MA,"42.566669,-72.085068",3375,109,328
1677703941,2023-03-01T20:52:21Z,N128MA,"42.567833,-72.085899",3375,110,332
1677703944,2023-03-01T20:52:24Z,N128MA,"42.569366,-72.086731",3375,107,339
1677703947,2023-03-01T20:52:27Z,N128MA,"42.570694,-72.087288",3400,104,343
1677703950,2023-03-01T20:52:30Z,N128MA,"42.572113,-72.087791",3425,105,345
1677703953,2023-03-01T20:52:33Z,N128MA,"42.573277,-72.088196",3400,106,349
1677703956,2023-03-01T20:52:36Z,N128MA,"42.575142,-72.088516",3400,107,352
1677703959,2023-03-01T20:52:39Z,N128MA,"42.576675,-72.088776",3400,108,354
1677703962,2023-03-01T20:52:42Z,N128MA,"42.57811,-72.088974",3400,108,353
1677703965,2023-03-01T20:52:45Z,N128MA,"42.57962,-72.089226",3400,108,353
1677703968,2023-03-01T20:52:48Z,N128MA,"42.580868,-72.089348",3425,106,357
1677703971,2023-03-01T20:52:51Z,N128MA,"42.582401,-72.089287",3450,105,5
1677703974,2023-03-01T20:52:54Z,N128MA,"42.58403,-72.088646",3425,107,21
1677703977,2023-03-01T20:52:57Z,N128MA,"42.585297,-72.087418",3350,111,42
1677703980,2023-03-01T20:53:00Z,N128MA,"42.586121,-72.08567",3325,112,61
1677703982,2023-03-01T20:53:02Z,N128MA,"42.586407,-72.084236",3325,109,78
1677703986,2023-03-01T20:53:06Z,N128MA,"42.586033,-72.081871",3325,102,108
1677703989,2023-03-01T20:53:09Z,N128MA,"42.585243,-72.080849",3325,96,142
1677703992,2023-03-01T20:53:12Z,N128MA,"42.583832,-72.080177",3325,94,169
1677703995,2023-03-01T20:53:15Z,N128MA,"42.582916,-72.080215",3325,94,197
1677703998,2023-03-01T20:53:18Z,N128MA,"42.581379,-72.081299",3300,94,212
1677704001,2023-03-01T20:53:21Z,N128MA,"42.58049,-72.082794",3275,100,238
1677704004,2023-03-01T20:53:24Z,N128MA,"42.58012,-72.084618",3250,105,260
1677704007,2023-03-01T20:53:27Z,N128MA,"42.580261,-72.086662",3225,108,276
1677704010,2023-03-01T20:53:30Z,N128MA,"42.580914,-72.088516",3225,109,300
1677704013,2023-03-01T20:53:33Z,N128MA,"42.581863,-72.089851",3225,109,321
1677704016,2023-03-01T20:53:36Z,N128MA,"42.583241,-72.090813",3225,109,337
1677704019,2023-03-01T20:53:39Z,N128MA,"42.584824,-72.091202",3250,106,354
1677704022,2023-03-01T20:53:42Z,N128MA,"42.586079,-72.091202",3250,105,2
1677704025,2023-03-01T20:53:45Z,N128MA,"42.587585,-72.091103",3250,103,2
1677704028,2023-03-01T20:53:48Z,N128MA,"42.589199,-72.091133",3275,99,358
1677704031,2023-03-01T20:53:51Z,N128MA,"42.590271,-72.091202",3275,98,357
1677704034,2023-03-01T20:53:54Z,N128MA,"42.591888,-72.091286",3275,97,357
1677704037,2023-03-01T20:53:57Z,N128MA,"42.593216,-72.091347",3275,97,357
1677704040,2023-03-01T20:54:00Z,N128MA,"42.594452,-72.091537",3300,96,354
1677704043,2023-03-01T20:54:03Z,N128MA,"42.595764,-72.091713",3300,97,354
1677704046,2023-03-01T20:54:06Z,N128MA,"42.597206,-72.091904",3275,97,354
1677704052,2023-03-01T20:54:12Z,N128MA,"42.599808,-72.092476",3300,96,348
1677704055,2023-03-01T20:54:15Z,N128MA,"42.600998,-72.09285",3300,97,345
1677704058,2023-03-01T20:54:18Z,N128MA,"42.602375,-72.093307",3275,99,345
1677704061,2023-03-01T20:54:21Z,N128MA,"42.603725,-72.093819",3275,99,344
1677704064,2023-03-01T20:54:24Z,N128MA,"42.605072,-72.094391",3275,100,342
1677704067,2023-03-01T20:54:27Z,N128MA,"42.606125,-72.094971",3275,99,334
1677704070,2023-03-01T20:54:30Z,N128MA,"42.607494,-72.096306",3275,97,312
1677704073,2023-03-01T20:54:33Z,N128MA,"42.607727,-72.096779",3275,94,291
1677704076,2023-03-01T20:54:36Z,N128MA,"42.608101,-72.099503",3250,93,274
1677704079,2023-03-01T20:54:39Z,N128MA,"42.607452,-72.101021",3275,85,228
1677704082,2023-03-01T20:54:42Z,N128MA,"42.606445,-72.101707",3300,81,196
1677704085,2023-03-01T20:54:45Z,N128MA,"42.605255,-72.101585",3300,82,165
1677704088,2023-03-01T20:54:48Z,N128MA,"42.604424,-72.100845",3300,86,137
1677704091,2023-03-01T20:54:51Z,N128MA,"42.603699,-72.099464",3300,89,118
1677704093,2023-03-01T20:54:53Z,N128MA,"42.60347,-72.098091",3300,92,100
1677704097,2023-03-01T20:54:57Z,N128MA,"42.603539,-72.096695",3300,101,66
1677704100,2023-03-01T20:55:00Z,N128MA,"42.604515,-72.094391",3275,105,49
1677704103,2023-03-01T20:55:03Z,N128MA,"42.605988,-72.093163",3225,110,31
1677704106,2023-03-01T20:55:06Z,N128MA,"42.607494,-72.092857",3225,113,6
1677704107,2023-03-01T20:55:07Z,N128MA,"42.608006,-72.092857",3225,112,356
1677704112,2023-03-01T20:55:12Z,N128MA,"42.610565,-72.093369",3250,111,349
1677704115,2023-03-01T20:55:15Z,N128MA,"42.611965,-72.093819",3250,110,347
1677704118,2023-03-01T20:55:18Z,N128MA,"42.613312,-72.094223",3250,108,347
1677704121,2023-03-01T20:55:21Z,N128MA,"42.61496,-72.094719",3275,108,345
1677704124,2023-03-01T20:55:24Z,N128MA,"42.616524,-72.095413",3275,109,342
1677704126,2023-03-01T20:55:26Z,N128MA,"42.617432,-72.095779",3275,108,343
1677704130,2023-03-01T20:55:30Z,N128MA,"42.618988,-72.096283",3275,106,347
1677704133,2023-03-01T20:55:33Z,N128MA,"42.62067,-72.096695",3300,105,351
1677704135,2023-03-01T20:55:35Z,N128MA,"42.621872,-72.096901",3300,104,352
1677704139,2023-03-01T20:55:39Z,N128MA,"42.623383,-72.097214",3325,103,349
1677704145,2023-03-01T20:55:45Z,N128MA,"42.626175,-72.098091",3375,100,346
1677704148,2023-03-01T20:55:48Z,N128MA,"42.627884,-72.09848",3375,102,353
1677704151,2023-03-01T20:55:51Z,N128MA,"42.629326,-72.098289",3375,104,13
1677704154,2023-03-01T20:55:54Z,N128MA,"42.630478,-72.097527",3375,104,28
1677704157,2023-03-01T20:55:57Z,N128MA,"42.631622,-72.096031",3375,102,52
1677704160,2023-03-01T20:56:00Z,N128MA,"42.632072,-72.094582",3375,98,74
1677704161,2023-03-01T20:56:01Z,N128MA,"42.632172,-72.094032",3400,98,74
1677704166,2023-03-01T20:56:06Z,N128MA,"42.631657,-72.091202",3425,88,122
1677704169,2023-03-01T20:56:09Z,N128MA,"42.630722,-72.09005",3450,84,145
1677704172,2023-03-01T20:56:12Z,N128MA,"42.629471,-72.0896",3425,86,172
1677704175,2023-03-01T20:56:15Z,N128MA,"42.628418,-72.08979",3400,90,196
1677704178,2023-03-01T20:56:18Z,N128MA,"42.627327,-72.090881",3375,95,227
1677704181,2023-03-01T20:56:21Z,N128MA,"42.626724,-72.092476",3350,103,253
1677704184,2023-03-01T20:56:24Z,N128MA,"42.62672,-72.09465",3325,106,266
1677704187,2023-03-01T20:56:27Z,N128MA,"42.627419,-72.096565",3325,114,302
1677704191,2023-03-01T20:56:31Z,N128MA,"42.628693,-72.097969",3300,116,323
1677704194,2023-03-01T20:56:34Z,N128MA,"42.63002,-72.098587",3300,117,349
1677704197,2023-03-01T20:56:37Z,N128MA,"42.631889,-72.098671",3275,118,1
1677704199,2023-03-01T20:56:39Z,N128MA,"42.633041,-72.098526",3300,115,5
1677704203,2023-03-01T20:56:43Z,N128MA,"42.635056,-72.098274",3325,113,5
1677704205,2023-03-01T20:56:45Z,N128MA,"42.636429,-72.098091",3325,113,5
1677704209,2023-03-01T20:56:49Z,N128MA,"42.638264,-72.097908",3325,114,5
1677704211,2023-03-01T20:56:51Z,N128MA,"42.639709,-72.097649",3325,113,5
1677704214,2023-03-01T20:56:54Z,N128MA,"42.641373,-72.097466",3325,113,5
1677704218,2023-03-01T20:56:58Z,N128MA,"42.642967,-72.097328",3350,112,3
1677704221,2023-03-01T20:57:01Z,N128MA,"42.644257,-72.097282",3375,110,2
1677704223,2023-03-01T20:57:03Z,N128MA,"42.645805,-72.097206",3425,108,1
1677704229,2023-03-01T20:57:09Z,N128MA,"42.648788,-72.097214",3425,112,359
1677704233,2023-03-01T20:57:13Z,N128MA,"42.6506,-72.097206",3400,114,358
1677704236,2023-03-01T20:57:16Z,N128MA,"42.652184,-72.097267",3400,113,359
1677704238,2023-03-01T20:57:18Z,N128MA,"42.653629,-72.097267",3425,111,357
1677704241,2023-03-01T20:57:21Z,N128MA,"42.654839,-72.097458",3450,109,355
1677704244,2023-03-01T20:57:24Z,N128MA,"42.656422,-72.097778",3475,107,348
1677704246,2023-03-01T20:57:26Z,N128MA,"42.657211,-72.098099",3475,107,347
1677704248,2023-03-01T20:57:28Z,N128MA,"42.658218,-72.098717",3500,106,330
1677704252,2023-03-01T20:57:32Z,N128MA,"42.659588,-72.100845",3450,103,298
1677704256,2023-03-01T20:57:36Z,N128MA,"42.659866,-72.102707",3450,98,271
1677704262,2023-03-01T20:57:42Z,N128MA,"42.658722,-72.106018",3475,87,235
1677704267,2023-03-01T20:57:47Z,N128MA,"42.657539,-72.10672",3500,80,184
1677704272,2023-03-01T20:57:52Z,N128MA,"42.655106,-72.105583",3450,89,138
1677704278,2023-03-01T20:57:58Z,N128MA,"42.654327,-72.10257",3400,100,96
1677704283,2023-03-01T20:58:03Z,N128MA,"42.655518,-72.099213",3375,109,49
1677704283,2023-03-01T20:58:03Z,N128MA,"42.655151,-72.099716",3375,108,57
1677704288,2023-03-01T20:58:08Z,N128MA,"42.657909,-72.097908",3350,112,6
1677704293,2023-03-01T20:58:13Z,N128MA,"42.659225,-72.098091",3375,111,343
1677704296,2023-03-01T20:58:16Z,N128MA,"42.661331,-72.099091",3350,111,335
1677704299,2023-03-01T20:58:19Z,N128MA,"42.663025,-72.100212",3325,111,332
1677704301,2023-03-01T20:58:21Z,N128MA,"42.66415,-72.101036",3325,110,332
1677704306,2023-03-01T20:58:26Z,N128MA,"42.666103,-72.10244",3325,108,332
1677704311,2023-03-01T20:58:31Z,N128MA,"42.668152,-72.104614",3350,101,312
1677704315,2023-03-01T20:58:35Z,N128MA,"42.668884,-72.106583",3350,93,286
1677704319,2023-03-01T20:58:39Z,N128MA,"42.668758,-72.108955",3350,87,256
1677704324,2023-03-01T20:58:44Z,N128MA,"42.667786,-72.110573",3325,80,216
1677704330,2023-03-01T20:58:50Z,N128MA,"42.665588,-72.110634",3350,79,157
1677704335,2023-03-01T20:58:55Z,N128MA,"42.664398,-72.108452",3350,90,107
1677704340,2023-03-01T20:59:00Z,N128MA,"42.663681,-72.105698",3350,95,82
1677704345,2023-03-01T20:59:05Z,N128MA,"42.665771,-72.10321",3350,103,41
1677704350,2023-03-01T20:59:10Z,N128MA,"42.668339,-72.101929",3375,105,8
1677704354,2023-03-01T20:59:14Z,N128MA,"42.670166,-72.101776",3350,108,3
1677704359,2023-03-01T20:59:19Z,N128MA,"42.672901,-72.101608",3300,112,2
1677704364,2023-03-01T20:59:24Z,N128MA,"42.675568,-72.101646",3250,114,357
1677704368,2023-03-01T20:59:28Z,N128MA,"42.677582,-72.101776",3250,113,356
1677704369,2023-03-01T20:59:29Z,N128MA,"42.678253,-72.101868",3250,113,356
1677704374,2023-03-01T20:59:34Z,N128MA,"42.680923,-72.102089",3275,111,355
1677704377,2023-03-01T20:59:37Z,N128MA,"42.682396,-72.102249",3275,110,355
1677704380,2023-03-01T20:59:40Z,N128MA,"42.683853,-72.102333",3300,109,356
1677704383,2023-03-01T20:59:43Z,N128MA,"42.685364,-72.102272",3325,109,356
1677704389,2023-03-01T20:59:49Z,N128MA,"42.686966,-72.101646",3325,106,16
1677704396,2023-03-01T20:59:56Z,N128MA,"42.688961,-72.096626",3275,103,96
1677704401,2023-03-01T21:00:01Z,N128MA,"42.687469,-72.094032",3275,101,111
1677704407,2023-03-01T21:00:07Z,N128MA,"42.685364,-72.093849",3300,93,196
1677704412,2023-03-01T21:00:12Z,N128MA,"42.683762,-72.095596",3300,96,233
1677704417,2023-03-01T21:00:17Z,N128MA,"42.683559,-72.099442",3300,103,281
1677704419,2023-03-01T21:00:19Z,N128MA,"42.684025,-72.100586",3300,108,300
1677704423,2023-03-01T21:00:23Z,N128MA,"42.685375,-72.102249",3275,112,325
1677704427,2023-03-01T21:00:27Z,N128MA,"42.687332,-72.102959",3250,115,356
1677704431,2023-03-01T21:00:31Z,N128MA,"42.689484,-72.102776",3250,115,5
1677704438,2023-03-01T21:00:38Z,N128MA,"42.693146,-72.101837",3275,109,12
1677704444,2023-03-01T21:00:44Z,N128MA,"42.695938,-72.10096",3325,105,13
1677704449,2023-03-01T21:00:49Z,N128MA,"42.698135,-72.099899",3350,104,17
1677704456,2023-03-01T21:00:56Z,N128MA,"42.701019,-72.097343",3425,99,32
1677704460,2023-03-01T21:01:00Z,N128MA,"42.702209,-72.095718",3425,99,32
1677704465,2023-03-01T21:01:05Z,N128MA,"42.703533,-72.092796",3450,102,41
1677704470,2023-03-01T21:01:10Z,N128MA,"42.70372,-72.092285",3475,100,74
1677704475,2023-03-01T21:01:15Z,N128MA,"42.704601,-72.086922",3500,101,86
1677704480,2023-03-01T21:01:20Z,N128MA,"42.704498,-72.083168",3500,102,94
1677704486,2023-03-01T21:01:26Z,N128MA,"42.704269,-72.079865",3500,102,95
1677704489,2023-03-01T21:01:29Z,N128MA,"42.704136,-72.077591",3525,102,95
1677704496,2023-03-01T21:01:36Z,N128MA,"42.703903,-72.073059",3525,105,93
1677704497,2023-03-01T21:01:37Z,N128MA,"42.703857,-72.072433",3525,104,94
1677704503,2023-03-01T21:01:43Z,N128MA,"42.703262,-72.068626",3550,100,106
1677704507,2023-03-01T21:01:47Z,N128MA,"42.70253,-72.066383",3575,97,118
1677704511,2023-03-01T21:01:51Z,N128MA,"42.70153,-72.064178",3575,96,124
1677704514,2023-03-01T21:01:54Z,N128MA,"42.701294,-72.063759",3600,96,124
1677704519,2023-03-01T21:01:59Z,N128MA,"42.699436,-72.060799",3600,95,129
1677704523,2023-03-01T21:02:03Z,N128MA,"42.698135,-72.058762",3625,95,131
1677704527,2023-03-01T21:02:07Z,N128MA,"42.696991,-72.056892",3625,98,129
1677704532,2023-03-01T21:02:12Z,N128MA,"42.695755,-72.054955",3600,101,131
1677704537,2023-03-01T21:02:17Z,N128MA,"42.693787,-72.052086",3600,104,132
1677704539,2023-03-01T21:02:19Z,N128MA,"42.693466,-72.051582",3600,103,132
1677704544,2023-03-01T21:02:24Z,N128MA,"42.691566,-72.04879",3575,102,133
1677704553,2023-03-01T21:02:33Z,N128MA,"42.688496,-72.044319",3500,104,133
1677704556,2023-03-01T21:02:36Z,N128MA,"42.687702,-72.043098",3500,104,133
1677704565,2023-03-01T21:02:45Z,N128MA,"42.684494,-72.038666",3475,106,135
1677704573,2023-03-01T21:02:53Z,N128MA,"42.682117,-72.035439",3525,101,135
1677704578,2023-03-01T21:02:58Z,N128MA,"42.680008,-72.032738",3600,99,136
1677704587,2023-03-01T21:03:07Z,N128MA,"42.67709,-72.028862",3650,97,135
1677704593,2023-03-01T21:03:13Z,N128MA,"42.675182,-72.026047",3650,102,131
1677704596,2023-03-01T21:03:16Z,N128MA,"42.67424,-72.024559",3650,101,129
1677704599,2023-03-01T21:03:19Z,N128MA,"42.673367,-72.023109",3675,102,129
1677704602,2023-03-01T21:03:22Z,N128MA,"42.672409,-72.021561",3650,102,129
1677704605,2023-03-01T21:03:25Z,N128MA,"42.671722,-72.020378",3650,103,128
1677704608,2023-03-01T21:03:28Z,N128MA,"42.670624,-72.018379",3650,104,127
1677704611,2023-03-01T21:03:31Z,N128MA,"42.669827,-72.016975",3650,103,126
1677704614,2023-03-01T21:03:34Z,N128MA,"42.668976,-72.01532",3650,104,123
1677704617,2023-03-01T21:03:37Z,N128MA,"42.668472,-72.014198",3650,105,121
1677704620,2023-03-01T21:03:40Z,N128MA,"42.667595,-72.012253",3650,105,121
1677704623,2023-03-01T21:03:43Z,N128MA,"42.66666,-72.010208",3650,103,122
1677704626,2023-03-01T21:03:46Z,N128MA,"42.666058,-72.008926",3675,101,121
1677704629,2023-03-01T21:03:49Z,N128MA,"42.665359,-72.007271",3700,100,120
1677704632,2023-03-01T21:03:52Z,N128MA,"42.664566,-72.005417",3700,100,118
1677704635,2023-03-01T21:03:55Z,N128MA,"42.663895,-72.003586",3700,100,117
1677704639,2023-03-01T21:03:59Z,N128MA,"42.6633,-72.002144",3700,100,117
1677704641,2023-03-01T21:04:01Z,N128MA,"42.662613,-72.000374",3700,102,117
1677704644,2023-03-01T21:04:04Z,N128MA,"42.662018,-71.998711",3700,104,117
1677704650,2023-03-01T21:04:10Z,N128MA,"42.66061,-71.995132",3625,110,117
1677704654,2023-03-01T21:04:14Z,N128MA,"42.659775,-71.992973",3625,110,117
1677704659,2023-03-01T21:04:19Z,N128MA,"42.658516,-71.9897",3625,106,117
1677704666,2023-03-01T21:04:26Z,N128MA,"42.656979,-71.985741",3625,105,118
1677704671,2023-03-01T21:04:31Z,N128MA,"42.655655,-71.982361",3575,104,118
1677704677,2023-03-01T21:04:37Z,N128MA,"42.654236,-71.978989",3525,102,119
1677704683,2023-03-01T21:04:43Z,N128MA,"42.652927,-71.975777",3450,102,119
1677704689,2023-03-01T21:04:49Z,N128MA,"42.651299,-71.972458",3400,99,128
1677704692,2023-03-01T21:04:52Z,N128MA,"42.650528,-71.971313",3375,97,132
1677704695,2023-03-01T21:04:55Z,N128MA,"42.649578,-71.970032",3350,94,136
1677704699,2023-03-01T21:04:59Z,N128MA,"42.648926,-71.969261",3350,93,137
1677704703,2023-03-01T21:05:03Z,N128MA,"42.646912,-71.96682",3300,92,138
1677704707,2023-03-01T21:05:07Z,N128MA,"42.645676,-71.965446",3250,94,140
1677704711,2023-03-01T21:05:11Z,N128MA,"42.644394,-71.964005",3175,95,140
1677704712,2023-03-01T21:05:12Z,N128MA,"42.643799,-71.963387",3175,97,140
1677704716,2023-03-01T21:05:16Z,N128MA,"42.642426,-71.961823",3125,96,140
1677704720,2023-03-01T21:05:20Z,N128MA,"42.641327,-71.960571",3100,97,141
1677704724,2023-03-01T21:05:24Z,N128MA,"42.639633,-71.958824",3075,95,142
1677704727,2023-03-01T21:05:27Z,N128MA,"42.638592,-71.957764",3075,95,142
1677704733,2023-03-01T21:05:33Z,N128MA,"42.636566,-71.955643",3025,97,142
1677704739,2023-03-01T21:05:39Z,N128MA,"42.634232,-71.953209",2975,95,142
1677704749,2023-03-01T21:05:49Z,N128MA,"42.630798,-71.949654",2875,98,143
1677704759,2023-03-01T21:05:59Z,N128MA,"42.626953,-71.94622",2800,98,147
1677704770,2023-03-01T21:06:10Z,N128MA,"42.622879,-71.942535",2725,98,148
1677704780,2023-03-01T21:06:20Z,N128MA,"42.618759,-71.939102",2650,101,146
1677704786,2023-03-01T21:06:26Z,N128MA,"42.616665,-71.937073",2600,101,142
1677704792,2023-03-01T21:06:32Z,N128MA,"42.614475,-71.934647",2575,101,140
1677704796,2023-03-01T21:06:36Z,N128MA,"42.612854,-71.932732",2525,102,139
1677704802,2023-03-01T21:06:42Z,N128MA,"42.611206,-71.930801",2500,101,138
1677704807,2023-03-01T21:06:47Z,N128MA,"42.609238,-71.928429",2475,101,138
1677704815,2023-03-01T21:06:55Z,N128MA,"42.606216,-71.924995",2400,102,141
1677704821,2023-03-01T21:07:01Z,N128MA,"42.603745,-71.922432",2375,101,142
1677704831,2023-03-01T21:07:11Z,N128MA,"42.600082,-71.918686",2350,100,143
1677704837,2023-03-01T21:07:17Z,N128MA,"42.598045,-71.916756",2300,102,145
1677704842,2023-03-01T21:07:22Z,N128MA,"42.595856,-71.914719",2225,103,146
1677704847,2023-03-01T21:07:27Z,N128MA,"42.594543,-71.913506",2225,102,145
1677704858,2023-03-01T21:07:38Z,N128MA,"42.58971,-71.909157",2225,97,145
1677704862,2023-03-01T21:07:42Z,N128MA,"42.589371,-71.90889",2200,98,147
1677704872,2023-03-01T21:07:52Z,N128MA,"42.584591,-71.904686",2125,100,146
1677704881,2023-03-01T21:08:01Z,N128MA,"42.582642,-71.902962",2150,98,147
1677704887,2023-03-01T21:08:07Z,N128MA,"42.578796,-71.89959",2125,99,147
1677704898,2023-03-01T21:08:18Z,N128MA,"42.574627,-71.895424",2100,101,141
1677704907,2023-03-01T21:08:27Z,N128MA,"42.571232,-71.891914",2075,100,143
1677704913,2023-03-01T21:08:33Z,N128MA,"42.568954,-71.889725",2050,99,145
1677704924,2023-03-01T21:08:44Z,N128MA,"42.564899,-71.88604",2075,94,145
1677704931,2023-03-01T21:08:51Z,N128MA,"42.5625,-71.883606",2075,95,142
1677704940,2023-03-01T21:09:00Z,N128MA,"42.559265,-71.880348",2025,97,142
1677704949,2023-03-01T21:09:09Z,N128MA,"42.555771,-71.876869",2050,94,143
1677704960,2023-03-01T21:09:20Z,N128MA,"42.552284,-71.87307",2025,97,139
1677704970,2023-03-01T21:09:30Z,N128MA,"42.548904,-71.868813",2025,98,136
1677704976,2023-03-01T21:09:36Z,N128MA,"42.546844,-71.866066",2050,97,135
1677704980,2023-03-01T21:09:40Z,N128MA,"42.545654,-71.864441",2075,96,133
1677704983,2023-03-01T21:09:43Z,N128MA,"42.544556,-71.862823",2100,96,132
1677704988,2023-03-01T21:09:48Z,N128MA,"42.543346,-71.861",2100,97,132
1677704994,2023-03-01T21:09:54Z,N128MA,"42.541443,-71.8582",2125,98,132
1677704999,2023-03-01T21:09:59Z,N128MA,"42.539932,-71.856018",2150,93,132
1677705004,2023-03-01T21:10:04Z,N128MA,"42.538513,-71.853767",2200,90,129
1677705009,2023-03-01T21:10:09Z,N128MA,"42.53706,-71.851097",2175,90,128
1677705013,2023-03-01T21:10:13Z,N128MA,"42.536133,-71.849403",2125,96,125
1677705019,2023-03-01T21:10:19Z,N128MA,"42.534641,-71.846626",2150,94,127
1677705025,2023-03-01T21:10:25Z,N128MA,"42.53315,-71.844009",2150,92,127
1677705030,2023-03-01T21:10:30Z,N128MA,"42.531693,-71.841164",2100,94,122
1677705035,2023-03-01T21:10:35Z,N128MA,"42.530548,-71.8386",2100,96,120
1677705045,2023-03-01T21:10:45Z,N128MA,"42.528397,-71.833855",2050,95,120
1677705056,2023-03-01T21:10:56Z,N128MA,"42.525833,-71.828178",2025,94,122
1677705066,2023-03-01T21:11:06Z,N128MA,"42.523773,-71.822929",2000,94,114
1677705070,2023-03-01T21:11:10Z,N128MA,"42.523224,-71.820808",2000,94,109
1677705076,2023-03-01T21:11:16Z,N128MA,"42.522816,-71.817245",1975,95,92
1677705080,2023-03-01T21:11:20Z,N128MA,"42.522907,-71.814751",1975,95,94
1677705083,2023-03-01T21:11:23Z,N128MA,"42.523087,-71.813011",1950,95,79
1677705087,2023-03-01T21:11:27Z,N128MA,"42.523514,-71.81073",1950,97,75
1677705092,2023-03-01T21:11:32Z,N128MA,"42.524212,-71.807793",1925,98,72
1677705097,2023-03-01T21:11:37Z,N128MA,"42.525005,-71.804466",1875,100,70
1677705101,2023-03-01T21:11:41Z,N128MA,"42.525696,-71.802147",1850,102,68
1677705105,2023-03-01T21:11:45Z,N128MA,"42.526493,-71.799553",1825,103,64
1677705109,2023-03-01T21:11:49Z,N128MA,"42.527237,-71.79744",1800,103,64
1677705113,2023-03-01T21:11:53Z,N128MA,"42.527847,-71.795776",1800,101,64
1677705119,2023-03-01T21:11:59Z,N128MA,"42.529266,-71.791847",1825,99,63
1677705124,2023-03-01T21:12:04Z,N128MA,"42.530228,-71.789413",1825,99,61
1677705129,2023-03-01T21:12:09Z,N128MA,"42.53138,-71.786453",1800,101,61
1677705135,2023-03-01T21:12:15Z,N128MA,"42.53273,-71.783134",1800,101,59
1677705145,2023-03-01T21:12:25Z,N128MA,"42.535198,-71.77739",1800,101,59
1677705154,2023-03-01T21:12:34Z,N128MA,"42.537369,-71.772995",1825,102,52
1677705158,2023-03-01T21:12:38Z,N128MA,"42.538605,-71.770935",1850,102,49
1677705163,2023-03-01T21:12:43Z,N128MA,"42.539978,-71.768814",1850,101,47
1677705168,2023-03-01T21:12:48Z,N128MA,"42.541809,-71.766251",1800,101,43
1677705171,2023-03-01T21:12:51Z,N128MA,"42.543182,-71.764565",1775,101,42
1677705174,2023-03-01T21:12:54Z,N128MA,"42.544006,-71.763504",1750,101,42
1677705178,2023-03-01T21:12:58Z,N128MA,"42.545425,-71.761635",1700,101,42
1677705182,2023-03-01T21:13:02Z,N128MA,"42.546066,-71.760757",1700,94,47
1677705191,2023-03-01T21:13:11Z,N128MA,"42.548767,-71.756393",1600,91,52
1677705195,2023-03-01T21:13:15Z,N128MA,"42.549911,-71.754456",1575,90,52
1677705199,2023-03-01T21:13:19Z,N128MA,"42.550934,-71.75267",1525,90,52
1677705205,2023-03-01T21:13:25Z,N128MA,"42.552567,-71.749901",1500,86,51
1677705213,2023-03-01T21:13:33Z,N128MA,"42.554489,-71.74678",1450,85,50
1677705221,2023-03-01T21:13:41Z,N128MA,"42.556641,-71.743347",1400,90,49
1677705230,2023-03-01T21:13:50Z,N128MA,"42.559219,-71.739059",1375,91,51
1677705238,2023-03-01T21:13:58Z,N128MA,"42.561222,-71.735741",1400,90,49
1677705243,2023-03-01T21:14:03Z,N128MA,"42.562618,-71.733757",1400,89,42
1677705247,2023-03-01T21:14:07Z,N128MA,"42.56406,-71.732483",1400,90,27
1677705251,2023-03-01T21:14:11Z,N128MA,"42.565689,-71.731911",1425,90,6
1677705255,2023-03-01T21:14:15Z,N128MA,"42.567535,-71.732109",1425,90,347
1677705261,2023-03-01T21:14:21Z,N128MA,"42.56974,-71.733696",1425,91,333
1677705267,2023-03-01T21:14:27Z,N128MA,"42.571323,-71.73555",1425,91,315
